CorporationId,CorporationName,EloRating,EloCRating,Win,Lose,Draw,c_Win,c_Lose,c_Draw,bonusEnd,discord
53f5c71ba84d7adb312f2f45919553d71769bce6acb74e18973f8c9127499807,"企鹅帝国",1161.66273530966,1167.58209411532,2,5,0,2,5,0,1728719504,""
df86dad6380843bf4a9cf1a50952d4ff723b40e5e84626918e35b39ec35a9ccf,"corporacion I.A",1169.62582411269,1177.49715973775,2,6,0,2,6,0,1739595691,fRfYczjyuD
24c4541d371aa6efad58f5141355ec6ad643e45d05957800075cdefc583cb805,Spaceforce,1154.31690915942,1163.41693635631,2,8,1,2,8,1,1727376874,EEpZuWf
b9987cfcc4c93bf6a66879bc06278aa598ab2f4c9c407f977427fcfd2abf028b,Variants,1160.78803878053,1200.30871641111,2,4,0,2,3,0,1762969097,""
cf394608a27d311fa1a0132e455097b2ddfb434fc4acd6d102deef0a390eed8e,"Offshore Trash",1219.05926091817,1224.89615370521,2,2,0,2,2,0,1716109824,bUTEsDp
39c562d1d2848ea0bf0e0366865ebbe366a45230d875a115b12406654214f6ac,"游徒训练营",1164.37213984459,1181.73781108804,2,5,1,2,5,1,1718786238,"量大管饱"
0b44b93ba4150cc49e8bc5e489bd0f381cac46064d18e6929011011e0aaaf48c,RPFD-DNR-RWPB,1184.17566782634,1190.20555479799,2,3,0,2,3,0,1721449654,""
69e75c04e1e97e3e1e943a1b8bb5ebd468da38c5daf44840707bdcd1d4823540,"洛神峰",1071.98769013435,1135.01152502024,2,16,0,2,16,0,1769367456,""
954c78bdb9845f358b91263d2f34f919123d624f5b8bfc566781890f90010612,"helvetic force",1217.04973612041,1221.83445964787,2,1,0,2,1,0,1719864917,""
fe807e994d6941c46300d24653a6bb63ea8082fbec1f8c6a2de46bdb797ae948,L.P.A.,1212.01171737244,1218.83399650001,2,1,0,2,1,0,1718727637,r66hPREZUW
36caebb92bc1cc49fc7be123dd38469d478c6ac42831a25a4a20ba590c73631d,"海澜之家",1199.3950133936,1207.03592077212,2,3,0,2,3,0,1726353801,""
c4293f281cc7b1b07b39d9f146cf1dc843b7e22cdb34d9ab8762b07f5db3e276,"united unicorn",1180.90665186744,1206.78676561388,2,4,0,2,4,0,1740428929,""
e3af01b69e8035dbe5c48ad403a16f2c1ec8d4d273916750975ea86f317f7582,"Rogue Dudes",1229.97965220413,1229.9824836569,2,0,0,2,0,0,1721621774,""
a3fee40ae9e62b95f50c653b7acf4990fee7b21461807dc90da90d429063a98c,"情谊永存",1117.17630542825,1141.35540921365,2,8,2,2,7,2,1728575655,""
4b0da5a03088d82acb8566ed943c7737a389ee702df4473438eec3f77f2c20c1,"梨山养老院",1164.82063885676,1174.82779022134,2,3,2,2,3,2,1723904634,lsyly
9c9b98c2bfcf5411f6bc5502ed3163b92c8733b540071e4b70dc0bf8b0701a97,UFSG,1192.38133803558,1197.28787913394,2,3,0,2,3,0,1725872216,""
dcb1da78498db8641adb123c1a92ba9ab5f4a68b2a22e41fd8694b912a6d3482,"电磁脉冲集团",1210.94551398929,1229.91852673844,2,1,0,2,0,0,1724482212,""
0a44ab86ca49a02fb932607f1095f0b5411c556bb9bb95aa1f20908be0b45d51,"WHITE NOVA",1153.5624127739,1155.59043778289,2,5,0,2,5,0,1729167553,invite/qEx3pN9A
bb7b30afd9a7e5c035d0ba19b9aa388cea55098d375174faf86523618929f856,"Kingdom Of Meow",1136.70346601427,1162.77775811373,2,8,0,2,8,0,1770606399,""
74a43079a2f24e8cfe1820f6cd0b33254ea546e0a99b7873a0146a762bdbc432,"ЭКЛИПТИКА",1222.13821761815,1234.76420831863,2,1,0,2,1,0,1768987805,""
8b11fb529b6388e78677d5025d5973063a49ee25a297a52cda3859faa20ee5ca,Devourers,1159.4719430471,1164.51228046909,2,5,1,2,5,1,1729542636,""
bf5e5ea02e24918ed66d543902f4315f957c79c9bc1bd434c034158e9f648abe,"麻雀集团",1152.36533615606,1167.36653611794,2,7,3,2,7,3,1736353076,"bous．com"
5a3a9602bef85f5409788b6ae18f372599736e4be470dee01f373a17865f07d9,"绛紫星云",1144.11969582951,1168.36838496465,2,6,1,2,6,1,1745402408,""
e01ddddb6641e517ed1a92f432da420ac4b876313397d3fe94cc8b1dbecf574d,"IMPERIAL ARMADA",1222.92095649379,1227.69370595966,2,0,0,2,0,0,1770605197,bAAYCqG2cE
c59bf8dfb57f9bfc0a87735b00299b45d32d3607628d7879e2bd9711fec3e90f,empire,1152.56115304889,1162.41809676548,2,6,1,2,6,1,1745774437,""
8da17f25a8fa2ee58845f6f1d7dbdcfee0c9c26d3c6e99eba26d8b50d8c079de,"无人之境",1010.61314619412,1069.63119767293,2,23,0,2,23,0,1743007810,""
5226662f5e132d8b0663c3c04bcc7db077393a4f17214e2e0560e827fb1cd4f5,"United Gardiens",1209.67592973615,1214.39029074512,2,1,0,2,1,0,1736708847,""
3ab8a0750af3d31465bbec7699fcf1dbf1d69c2e49b07b52491e50181ca2c7ed,kryptonium,1235.26438480105,1241.03226930932,2,0,0,2,0,0,1737388640,""
4edb005e2b465cb1d13e8f7f061ba06ce526ff36be7e4e28def7c54790dbe87c,"Day Light",1228.23054560097,1236.17955852885,2,0,0,2,0,0,1747152743,""
af75be08923f73af2bd3821bcfbdef3e3abbcbc0b9aaeacfeae528cfbf972f5f,"中国家民",1198.55123939935,1211.61072642744,2,3,0,2,2,0,1740328863,""
f53ab6b6753f8863f21f2516c82b29bb8c994a766292a5162a18e30a2f577715,"人人平等至上集团",1173.07110961195,1190.26937811866,2,4,3,2,4,3,1753350421,""
b2d29103112e6e50786b22afa0fa1203d6a27a5fd6c76058b88d3211813a760a,OpiumNaroda,1224.77784372322,1236.07836682035,2,0,0,2,0,0,1742667373,""
055ceda7fb2db39f514b2d21704cf6cc8ff5dcdd22807d3d7f18f0c3e9d776e9,"神圣群星帝国",1132.32638480272,1176.01871311566,2,8,1,2,5,1,1744112237,""
bbdfb933c61ceff037c1c76a72f8d396261bb09cbcf3b7c2a8e045d33c12ccf5,"一切奇迹的起点",1228.28696714763,1235.7718477111,2,0,0,2,0,0,1750697970,""
95985d5638e8398d249c8e1660b53ccf4b8c3227e16e61b8e0ee78a867db650d,"太阳系星盟",1213.41300611087,1217.43066992612,2,1,1,2,1,1,1748871266,""
09414c731b95eefa36b6408f61d483856d4cc0a4bf786e651c0c1f564fac5c1a,"银河帝国（GE）",1138.11431503505,1163.6612199868,2,8,1,2,7,1,1764861938,""
a2d2c6e8937e5829f27a4ab86f22af9a7f5d53e52f64eea3c3b4f7f8531b1b25,"<#808080>灵境",1167.13109863268,1201.35312944337,2,5,0,2,4,0,1756739603,""
a1cfaa1473f888ac3fdb9ee3004ad64fdd505530828e8a5c172e581e7cd6a2be,"小蚂蚁 Ant",1225.05747473099,1226.09007136831,2,0,0,2,0,0,1752307443,""
d7ea20b5bd9f74ebddf44f3cec6f9b105d5374b7c7cfe575253204c10ebdc0a1,"Pure Toxicity",1239.26626757403,1251.3804244046,2,0,0,2,0,0,1753976588,""
9dc08f39359c6ef107f59f385544278a55c72ff4689e9a06a4e639197e7dfac1,"异星旅人（流浪地球第2分盟）",1193.95118414105,1198.14162298783,2,3,0,2,3,0,1758001725,""
95bb56db04c24336ed87b3fb8737dc0872b3d32cf0a07c431db50cf020dcbe2f,"galaxy warriors",1181.40911500357,1195.74578251883,2,4,2,2,4,2,1763507292,""
79f633031585e99cf73c0ed629fe4ec404a6007427434da6b5daa9306a7053e3,Afrika-Kongress,1205.11234246123,1222.87082021202,2,2,0,2,2,0,1760486554,""
c602c167d7f3c44a5d18b77cac44e8610981266a81b38b107cb2ed5961c73c1d,"沧海一星",1240.72845213344,1244.4767086709,2,0,0,2,0,0,1757162690,""
440e37b41933d6c2df898f91079251173dc970f82f497dd18239edb894d3bab8,"真·理",1183.3014866936,1205.43855672306,2,3,0,2,2,0,1762270175,""
62b89144efc2dd57c092e008fc14260f17db10074edd2ed82d82c5ebe84ce610,ThePurpl3Fleet,1223.045510294,1233.00437153824,2,0,0,2,0,0,1762889736,""
11ae6056674de9247ee3d35dd0e11fb61b0bf5c4a76f813935502e409761c854,"何为真理",1200.37815596969,1212.70752044839,2,2,1,2,2,1,1762941151,""
100eb9ada4da0f1abf6a3216aaf72cd173d3d2b114d827af8ad137a62de7c641,"阿特拉斯",1219.6848225078,1232.13487406559,2,1,3,2,1,3,1766400943,""
35c6b389bb7281e380573949e35b7332b3b6b4d3419ce9e2c7f552019581e1c4,"квест",1195.5316245726,1221.10022528567,2,3,0,2,3,0,1767673062,""
6195c1e9609147930ec8d81e9d8a8a5da35d26f124a098601e4c2dd19b1278d9,"Телерадиокружок",1202.00972117891,1226.96839257037,2,2,0,2,2,0,1766850722,""
22875f3ae77efabcd56b4683dee31b7e35d927cb86876f8f587b5f048dfe68f9,"Небула Рока",1158.322154551,1197.98707102711,2,5,0,2,5,0,1768347849,""
1dd2ea0ec346eac318541b002d2de1be9cab962eb176f2bc45336222b96e847d,"Ten Forward",1114.95366740429,1117.56336347084,1,7,0,1,7,0,1701537100,""
8943af3db9ef34a38f004d6f574b33784a179f4ee83d9a1f71e85b1d8700d315,CSI,1153.74371490293,1153.92967412351,1,5,0,1,5,0,1700501603,https://discord.com/invite/pbRrZKrA
bf80902e944e3605f5f2fe70f245c1442fa4094414322964da8200dc57c58ef0,"Das Imperium",1115.96400464317,1117.55065825679,1,8,0,1,8,0,1701865590,""
1b37d746045178a34153b75c717add2f45fe50a4e280d1e5a8d7482ff700d2e8,"brit boys",1199.40868348939,1199.40868348939,1,1,0,1,1,0,1699743414,""
58d284836596e89b4f481066ae27a521175a632d88194574f08bf27baa1f9c7a,"Celtic Imperium",1137.36544721415,1140.37173450113,1,6,1,1,6,1,1704188996,""
74f9da5a15ff27bf509892de095386a84ef43e8f68b96d1897acf9bcbd542f61,"星舰地球",1177.06767750558,1191.15846432895,1,3,0,1,2,0,1713547378,""
4ef70b4cf666928ffd82d4e5278e42bb9edc22aa4a1e9d4e3c08ce9865d59fd9,Elite,1158.21376294325,1159.43724372753,1,4,0,1,4,0,1700466445,""
ea8a81d9e9c24d62ddd17bef15b679773ca5766b459e58a5e3090755b4c2eb70,"Galactic Otters",1215.0,1215.0,1,0,0,1,0,0,1699798719,""
0ff3f8b2bbe76f5e94f3473f3ac40b2e78ea4a03c73aa7d1efd0b6611056d844,"СвятыеНегодники",1215.0,1215.0,1,0,0,1,0,0,1699803375,U7aUhD3SRw
1949155927acf9605d444d26b75b36fdd72656a54c70c4e5d8bb208e025cbfb4,"Tortuga Station",1185.59614237171,1185.65293138049,1,2,0,1,2,0,1699876562,""
421939d01386458d9ba38a664b76164d3f6d4df88002f3f6b405fad73e43b92a,Megacorp,1211.6182245129,1212.05206041545,1,0,1,1,0,1,1699891891,""
8a6254c757d7124a5a23df1b60ae058486cc79ca0c2c006241d319b8d5d815db,Russia,1113.12102288808,1115.68287017486,1,8,0,1,8,0,1699937568,""
d8f9003e2fa6789706c2e1330836d6b7fb44d4f30a4f006c37210bac6c9ffcb9,"русский клан ",1201.62759665784,1201.75239651981,1,1,0,1,1,0,1699981439,""
f6a55d248e49087c7f24bd1ffa5fddbeb4c64697f4fa485d2a8e350c1c067f79,"Imperio Tortuga",1198.73812049295,1199.32849906872,1,1,0,1,1,0,1701330319,""
4199afa719f068b1e3195bebef959b1a1c22d55d5cc0ca718de807ea5d1486f9,"蓝色星系",1125.58589931625,1162.88730967372,1,8,0,1,7,0,1767854277,""
0f4b5e62ba17dfb41f69c1bdff9aef2e903349e94362885dc4b144095e3492e5,"Рагнарёк",1191.22273891558,1190.19326297697,1,2,0,1,2,0,1766238397,https://discord.com/invite/2bQ8kZ8n
8e2c64b24486e219f336469194fd8fc75ad58dd727bc948c184dbcf9896ba23f,"Space Anomalies",1215.0,1215.0,1,0,0,1,0,0,1700068901,""
2da742f44420592cb720952b293609aded2a2858e7458e692ec54fc989c017a8,"萌新收留所（目标门集团）",1157.37339038818,1158.63090091882,1,4,0,1,4,0,1700572213,SK48856
28ecac3cd0bd2a08844a9e37cc5c2193b0d086bd860ad1e2cc3e89c6d908cea4,"Империя",1201.26678859225,1201.27003035216,1,1,0,1,1,0,1701788047,""
6e7d96cb32583d0e4db33e66eecb4c655e9d3ce068b4550be95a52be7b622eea,Sternenwanderer,1184.5127016852,1184.66660541284,1,2,0,1,2,0,1700138915,https://discord.gg/nzkvKWGYft
0b7b0db6324bd57c90679186bee968ca5a59c7d4662630bf60d7e97691af2bed,SveaEmpire,1142.99017398898,1143.68849414923,1,5,0,1,5,0,1700856899,""
1a96e18d1c38ae2d619ce1659e51ddb1b075c87733cacc178f09b8abc52efd89,Vermilion,1151.9232120111,1177.47296371378,1,5,1,1,3,1,1700788962,""
b656a84b60d6de62745eb9059a703b44cca76b6247beeceef5f856f89e4c2d0d,"Peak Extraction",1070.13148085723,1077.40871603075,1,14,1,1,14,1,1704641888,""
9d72ce9d08fb348fee814de50704adf887fe8aa81f0aaebf12fcc522c9030f63,"Феникс ",1200.61925815412,1200.61925815412,1,1,0,1,1,0,1700311689,Hb4ncRxnAx
5e8f1a51e0fbc07f06f14b1569aea75167fed51aae36416f70b2799f67906bbd,"Fishy Business ",1189.55308468354,1193.28033337088,1,2,0,1,2,0,1700330321,m9zTTQnGQX
2f6b0bc6bf0f932bfd9c75dd559a659a45b515277f167f2cd9938a941769a093,"E.T.A 二营",1112.60509445575,1140.74011826564,1,9,2,1,7,2,1766284070,""
97561ceb92954fb6430110c35337554b8a89fa52a7054f402b7e562a99ef48fd,"Dark Skai",1079.53473184796,1114.1657119439,1,11,0,1,8,0,1701593298,MJSKU8T9T7
d269bac96227b22639d016b35ca2d0ef85c03cdc5943bea3d21d2520b0159bf6,"Back of the bus",1215.64719999153,1215.64719999153,1,0,0,1,0,0,1700500401,ExdxEKXv5x
6fd41dbfe23fef41eedbc7b3cd8651f24735f62594a817d28e88676f68ce3198,Toxic,1138.2213871059,1142.1876257952,1,6,0,1,6,0,1703423627,Ce44HVcM
d27b02c96ddf32f83c727a329774e46f3cdaa648d1c4ea06883997c3b9a11394,"КВАЗАР",1178.39781064776,1179.03792595202,1,3,0,1,3,0,1704463081,https://discord.com/invite/cQeTUP2e4b
004f2173a6d8f08e3ecf198c1d824992198a159f615534a227ee11de18606403,"红星超新星爆炸",1187.49528139151,1188.06457497508,1,2,0,1,2,0,1708003579,""
846ea10029302e3055a59da0b2754bd5ed8a6e3ac7d5fea612255e02034bf544,"Омикрон Альфа",1215.0,1215.0,1,0,0,1,0,0,1700730338,first_order_hs
601aa373bba14895e002a3243dcbf0f6e9fb62f1393ad521e78c5d80fa294455,"The Gathering",1176.27220220425,1175.51269336934,1,3,0,1,3,0,1703280574,""
874716e0cba92e65a541f6751246b0fa1d503d7ee2b00dcde1ab424af30190be,"ༀᅗBAR ESTELARᅗༀ",1117.80819550144,1140.65708963762,1,11,0,1,10,0,1718644088,""
6cfd8e9ae46dead9778d845eb177ce596fdff6ede81b276df2d91568da9a18f4,"North Star",1164.47718113899,1168.22974837154,1,4,0,1,4,0,1702634690,26zvmzND8z
6f7cc200129cf3143f7fce58e3428fc14ca16a623ec0cb254ffe948075c6fe2a,"Dark Exodus",1171.62230370747,1174.56785110472,1,3,0,1,3,0,1701712613,vgrCTD337x
1c9d0a5b4f5803e2e51f7ce4af435c7caa7e7da9e39c7f1ed26f7be70e4d6638,"Sterling Gamers",1201.23861156903,1201.23861156903,1,1,0,1,1,0,1700859906,cRXreAcJZw
c5d74741e67bccbb74d8e7772ef2f8cf79edb6ece339b45bb2683cb9e019c94c,Sistemaimperial,1199.35280000847,1199.35280000847,1,1,0,1,1,0,1700890859,""
457192accaef3d494cc5929e091f05ca560778729d99966d0ab04c2d741d18a7,"Эдельвейс",1070.97669842092,1139.08588399091,1,12,2,1,7,2,1771966760,""
bd50f5c2e729855731a8cd72c1ed6e10b6130da7eb57a3d511497e4afdf0133c,Imperium,1214.35280000847,1214.35280000847,1,0,0,1,0,0,1700932938,hpNKcXkf
13948b7eb67a9511aa63c250d6c965b3e15d71e2641d5909b11917a199e8312e," Eligius ",1182.58570412199,1183.93087959688,1,3,0,1,3,0,1700942859,https://discord.com/invite/PsVdr8kd
e45c27c77c0f1d82749ccc884b8fb5f4ea76c1b0d063321a7a860504a73365ff,battlesquadron,1114.29524372241,1154.39016455489,1,7,0,1,7,0,1716887392,hb9JBGP
8b04757fe0b1cb68d62231d7db7981ac2800afe814a6e41a024561b51c4924f5,"Starborne Corp",1178.93432271812,1182.58044711602,1,3,0,1,3,0,1701022443,""
34cd422237fc59472ea900588e5416892c4cceeae033e28f8352b61524a92ac7,CCCP,1122.51792573865,1139.75115032569,1,7,3,1,6,2,1707201370,""
419d15ad4ef8d71b318a3969624acedc85fa9a6e07381e2c8f2fc9d7633a0e23,Ascalon,1200.61510955859,1200.61496440014,1,1,1,1,1,1,1701118139,""
03bfbe3df58b13546a651bc45ed306b09b2875f4813f6d5954a8868a23138fd9,"Urban Legends",1172.57828169146,1178.20101472472,1,3,0,1,3,0,1705824722,discord.gg/wd2GdBVAaa
35f1814a8380a593517aab76a67efb80a07276f45c465a256d083fafd61b3565,WTF,1196.91415810992,1196.38080228589,1,2,0,1,2,0,1701235647,""
3400c8c832317ae214792a1e1ce914867af247bc0b4f021bd71a18e977cb60cb,"REY DE REYES",1044.21936397363,1067.53666195949,1,16,1,1,16,1,1709271987,""
a3c944ea9abef71001c52b6127e716ac11dfbf2b33d21d6f9312cfa0361f1eb8,"Irish Pride ",1185.30192753155,1198.76976098399,1,2,0,1,2,0,1704543616,""
b090292814af4e2f0c44d130ddd9ef8f56c0f42990900a3bb4f8ae48970c907d,Enigma,1179.48109630773,1184.96598081676,1,2,0,1,2,0,1701759497,""
ae474b6537b8452d7c362f9284154d65eb629f909ca66d5b564417fab7df42ec,"Lost City Corp.",1198.34167105942,1198.34457653883,1,1,1,1,1,1,1706702212,""
47e04ea6552fb859893ba05d9445b972a19b6ed5d858276285ae5da39c01fa24,"The Order",1167.03220363806,1169.48017017367,1,3,0,1,3,0,1701785342,""
971c13e71df362d95d80e5823735c939fd9710e349532ae3c4a66898156c45be,Furyans,1216.23661120394,1216.23661120394,1,0,0,1,0,0,1701805186,""
5f29a5087f1cb6c175a54d845b2f3fd65828af71346fc945c5f69520410a6494,"Пабеда",1184.64648568024,1185.54085496445,1,2,1,1,2,1,1701876411,""
21c31c3660b0616ae93eeb504d17baa9e375085041cb6aa0d364269809c7c646,"Relic Hunters",1215.54510632164,1215.61930792984,1,0,0,1,0,0,1701990631,""
647f070d203eec902e0ec8078437be575bb9556338e1a964bd315e2ced64dd1c,"特拉斯丁第二共和国",1213.76338879606,1213.76338879606,1,0,0,1,0,0,1702567372,""
b080750b30e8c3b7a4c8bd483921bb8082a83d48c662683a07beba245f70c2a2,"NEW HOLLAND",1116.27631428933,1138.80587219486,1,8,1,1,6,1,1705385668,https://discord.com/invite/QEp5Rd7z
7a039367a683ac04f22e6292d73d5bf2088245f47c411e6a7befd45a11740637,Elite2.0,1168.01089810134,1183.43463783441,1,3,1,1,2,1,1703572400,""
1b9254941b8239a2cb7067c51e8806c4922f1d033fa8d4506c0b705f51322939,Slovensko-Activ,1031.2638162562,1061.21998446746,1,21,0,1,20,0,1765842029,H4NkesnB
31c613a73fedabefb27a1d68ac5b662b294e86a0afaaddec87084b04d7791dbc,"大舰队がな",1061.75803770516,1118.25360502327,1,13,1,1,11,1,1765778074,""
6e3234d98972b6bac20bbd442b78d6fcfee1fca6ecc187504af518a86e9f9630,"VAJRA ",1187.30381547068,1187.90472476358,1,2,1,1,2,1,1710322979,https://discord.com/invite/WWu5AWvU
12b2a78359d5b7838e1e36f52acbda956fa578229fc7634265c26a352af8c286,SGC,1213.12178273897,1213.73574422996,1,0,0,1,0,0,1704198347,""
1e8c6f561b78ffd1dafab5c6427d0d87f3ad6ca8631f538a38ec388c4b30aa41,"The Nerd Herd",1191.16746357454,1191.6029952245,1,2,0,1,2,0,1704291177,""
bd123b7fcde92215ca4105138efc2319522ee5f2e23c925a0f2aa73adf49261a,Best,1055.79074068398,1166.85098180004,1,16,0,1,12,0,1764264347,""
e545e269a3fe6ff2dd7d4f794a7e13eb190bf12c3b62e0284d34b185cbcb40a2,"Rozen Family",1169.60174385971,1170.87551182144,1,3,0,1,3,0,1705440968,https://discord.com/invite/MhDzaS2P
4d504fb697309b8bc854db8850564dce69b447920ecfca36f44622df19a2d149,SuperStarGamers,1214.30395155815,1214.32814618234,1,0,0,1,0,0,1704997406,""
934374a52ab97c3cc084b49caec3a1c144b0da9300288269c1efabaa671ca4f6,"LUPI ROMÎNI",1170.28944938677,1177.52735808258,1,3,0,1,3,0,1705126924,""
72dcb83d090873cff1d27d191205e6a484c8c5b057f4b55f138e631f33037248,"Galactic Empire",1134.85972094901,1152.64132757824,1,6,0,1,6,0,1716027500,""
e0208115ff38526d361b427f8dbd68002d9f4707960809ce5ec4ffc8d2389a18,Richthofen,1195.14721334665,1197.7878814152,1,1,0,1,1,0,1705344801,""
a911a678e68cd459e46553ec76a2a13753ff26a485a716e12e0c873abe6b4a40,"SUSSY IMPOSTER",1183.94666286882,1189.59708924463,1,2,0,1,2,0,1705606533,""
ae4a9446bcdcbd1ab8f44d72ad18e0c23426d8c9682448c673eaed03eefc7858,/tmp,1215.20947205551,1216.9961022959,1,0,0,1,0,0,1706116217,""
b12d5631f98a29cefd5c3fbacb19307ed0e64d58b58eb768856e5a22434676d9,BlackDawn,882.576485193263,916.97528150236,1,56,19,1,56,19,1707111519,""
dfa303324f73956393169d9ab02646eb1f9492b8ec55b01c604befbd33461821,"𝖕𝖎𝖗𝖆𝖙𝖊𝖘",1169.39743135127,1170.13420481274,1,3,1,1,3,1,1706403169,""
3ca747bf4a1e2d8605f7b6e8dd589c2fa5856ae2e3050355378b49fd64a86c1f,"风云集团",1136.73993684236,1137.5039697625,1,6,0,1,6,0,1707907578,""
c5e6943dbc9554726445e6a9361c6dee76ed322b9c4e8925e91c5aef05d60411,"銀河星际集团",1212.6343934051,1212.63697071395,1,0,0,1,0,0,1706840154,""
d8563bf3a556340ec2c88487fc9fedd13d21578ef770f81e2ddcc322204d9e8d,Dacia,1201.45294070896,1202.43167240384,1,1,0,1,1,0,1706879520,6P5MxXBNFW
0eb13755b8906344c0af35f3d63b7cc0ecebf80877f327f78b1e40aded41ca7c,"Ukr alliance ",1175.34954942797,1174.87914244255,1,3,1,1,3,1,1706977791,""
972debff8c750fc5774a5af41280e0796ef1e0d306bde0558cd116522d9b7c43,"You Win",1126.84124897275,1165.7482854151,1,6,1,1,4,1,1710354232,""
9f0b92fa53a4e1b97659c0c2df1ee74fe5ffcca2d272419c4d585bb39a86338f,"Archangels BR",1199.31804672529,1201.61847865798,1,1,1,1,1,1,1708032295,""
5f36c32cb9d25f553cd4a4c7b01aa29cd94172ed8709f42d55b6421223040d2e,SafeSpace,1216.35133822362,1216.38418576184,1,0,0,1,0,0,1708201594,""
07f751e94c7a87c09df410c9cb7181139a112d9d50e36882a2e07f1e7e351a01,"Draco Ind.",1215.6748041601,1215.70256798628,1,0,0,1,0,0,1708795871,""
c02d28803fca7e05e20ff959e4809e2b387097a58bbc34432aacbbeb01b6d81c,Mandalorians,1164.88672634969,1168.03876761969,1,4,0,1,4,0,1711042919,BdUFA9bhPE
4700da789a0342a7535c3fc33803b65259d1112671572841569ed1af8451b929,"free ws exp",1215.0,1215.0,1,0,0,1,0,0,1709063925,""
3bd6b2c1691e410f94a5040b7303128f1a56eb5a26308033de3c4e279d748208,"德意志第三帝国BATA分部",1213.17440416427,1213.17440416427,1,0,0,1,0,0,1709558567,""
88cb246960e97ace5f27c024831a42d0f4ad4df3493d6496dd2735190c15e47e,"北冥星云",1135.15256530176,1158.53342285812,1,6,0,1,6,0,1724894811,""
a2f43b4cf6c5241a87f465e98dd7b6414941bc4870171798297f6c834f16df41,"Jesus Followers",1132.90020572051,1148.68518709257,1,7,0,1,7,0,1710117159,""
d572c676473ca035b64333d3b419fb4da007677b96f6a401710c4b9249a193d5,"Укр інтроверти",1102.07876305501,1114.06543778492,1,10,0,1,10,0,1711519156,""
8e7c8e4fc8fc755c723fafd3a9584dacda0f5a2eb4b800d5e8d379d664da2a44,"8 русский рейх",1221.59819120999,1221.56165877106,1,0,0,1,0,0,1711572339,""
2c702a444d77ffd4549debe294bbbc132825227a98c0116ad385071e73d04c7b,"仙剑3",1217.35951854432,1217.35951854432,1,0,0,1,0,0,1711753996,""
95c40ecac6f4ca7ecd66a5c1e79c568a9486ba450cf71becee48329599573c88,KhaOSs,1127.28166043723,1150.86643113546,1,8,0,1,7,0,1735970181,""
b322db3cd473083ce32a0b274764dfecf2e77caa341610fc1e898563debc5087,"第六星际",1218.79395035318,1218.7941316627,1,0,0,1,0,0,1712241789,""
14d84c93a9ad1b69678224944ea11f9090fbe9dc18cdb9a810839a88b35e1632,"La orden real",1213.04410907685,1215.6615097543,1,0,0,1,0,0,1712783554,""
3b211025fcbe576d520e8578c3401eada522804972c60553a3e2d04224fcb214,"Space Force",1155.5990794552,1174.86873604225,1,4,2,1,3,1,1713394730,""
be201ed23ef70cb3557658ffdd92e6ff4fe2af815f0861c1d3fce7ff006cc735,"Sith order",1201.4279377239,1201.45219333497,1,1,0,1,1,0,1714476147,""
545ee3872db51731b8d4a941a5c88e0b8f5dcc68b5a26e1a39133cc7dc0b6c18,"中国星际联盟·第一自治州",1169.55201817326,1174.92508429871,1,3,1,1,3,1,1725168298,""
49a7a7928d290fab1d2ee186755298adfde800efed6f3ef9703c06bbb4b8482d,"Диванные Стражи",1142.55532395883,1180.63918354536,1,5,1,1,3,1,1729646092,""
61992de1d0e2d076e6605b47342a479c71b61d3811df514bbd1d5c5128e17203,"小宇宙研究会",1180.01693580166,1182.53467383356,1,2,0,1,2,0,1714864322,""
444a03ecd02c6388fe2328a85f5d3d21260884e4f52926078ca30880fe21c4dd,"解语者研究会",1135.74558395893,1157.22277793524,1,6,2,1,6,2,1759931299,""
fb37feb3f3a25067b78ab399c4596445451b0e856913d5588ca613bdd5a0456a,"Castellón ",1185.42060917069,1187.66354101149,1,2,1,1,2,1,1715949386,""
6c33cc4da54eb02ded19a2665da42f3cf6cad815dd1255f5e9843e27f61f76f7,"The Titans Pro",1202.34373668913,1214.56465944264,1,1,0,1,1,0,1717289401,https://discord.com/invite/5NHd4pYU
4a95d21903a441f2a20c9e679a90b299942ceb1b304e21b11213de9bb14c17ce,"第四天灾",1185.87168682361,1198.80185512315,1,2,0,1,2,0,1717522236,114514
e0f054888d7f0127596210e18c6714dc3bd228748e8f6822d1a091514d6264b8,"蓝色星系一号分盟",1125.39853925181,1140.79025030258,1,7,1,1,7,1,1724219562,""
e26f359b5b99ee70af7b959d528d32687bd940743bc55ae900138469c3fc6d78,UniversalCaos,1183.89287747281,1194.44129723962,1,2,0,1,2,0,1717901760,""
4e0ba02fcf6a27709a0ba2cb1966d1dd8f36c8b2f9c1e98ac4fe5670e8f4a8cf,"共和服务器",1184.03781808328,1214.79539829498,1,2,1,1,0,1,1718104304,""
