CorporationId,CorporationName,EloRating,EloCRating,Win,Lose,Draw,c_Win,c_Lose,c_Draw,bonusEnd,discord,fs1
8da17f25a8fa2ee58845f6f1d7dbdcfee0c9c26d3c6e99eba26d8b50d8c079de,"无人之境",1010.61314619412,1069.63119767293,2,23,0,2,23,0,1743007810,"",0
5226662f5e132d8b0663c3c04bcc7db077393a4f17214e2e0560e827fb1cd4f5,"United Gardiens",1209.67592973615,1214.39029074512,2,1,0,2,1,0,1736708847,"",1
28f250641a870cb4c3bc77c2320c4892ec2c7006422ca4530475e1f3f372786a,YU-GI-OH,1208.24306965191,1213.05791495053,2,2,0,2,2,0,1759550937,"",0
3ab8a0750af3d31465bbec7699fcf1dbf1d69c2e49b07b52491e50181ca2c7ed,kryptonium,1235.26438480105,1241.03226930932,2,0,0,2,0,0,1737388640,"",0
4edb005e2b465cb1d13e8f7f061ba06ce526ff36be7e4e28def7c54790dbe87c,"Day Light",1228.23054560097,1236.17955852885,2,0,0,2,0,0,1747152743,"",0
af75be08923f73af2bd3821bcfbdef3e3abbcbc0b9aaeacfeae528cfbf972f5f,"中国家民",1198.55123939935,1211.61072642744,2,3,0,2,2,0,1740328863,"",0
f53ab6b6753f8863f21f2516c82b29bb8c994a766292a5162a18e30a2f577715,"人人平等至上集团",1173.07110961195,1190.26937811866,2,4,3,2,4,3,1753350421,"",0
b2d29103112e6e50786b22afa0fa1203d6a27a5fd6c76058b88d3211813a760a,OpiumNaroda,1224.77784372322,1236.07836682035,2,0,0,2,0,0,1742667373,"",0
055ceda7fb2db39f514b2d21704cf6cc8ff5dcdd22807d3d7f18f0c3e9d776e9,"神圣群星帝国",1132.32638480272,1176.01871311566,2,8,1,2,5,1,1744112237,"",0
bbdfb933c61ceff037c1c76a72f8d396261bb09cbcf3b7c2a8e045d33c12ccf5,"一切奇迹的起点",1228.28696714763,1235.7718477111,2,0,0,2,0,0,1750697970,"",0
95985d5638e8398d249c8e1660b53ccf4b8c3227e16e61b8e0ee78a867db650d,"太阳系星盟",1213.41300611087,1217.43066992612,2,1,1,2,1,1,1748871266,"",0
a2d2c6e8937e5829f27a4ab86f22af9a7f5d53e52f64eea3c3b4f7f8531b1b25,"<#808080>灵境",1167.13109863268,1201.35312944337,2,5,0,2,4,0,1756739603,"",0
a1cfaa1473f888ac3fdb9ee3004ad64fdd505530828e8a5c172e581e7cd6a2be,"小蚂蚁 Ant",1225.05747473099,1226.09007136831,2,0,0,2,0,0,1752307443,"",0
6e49e458a0b4d8e84bbe31cfc515a393f22b447c43b01047d795455900618574,"ws destroyer",1176.11337438542,1182.60505167685,2,5,1,2,5,1,1757424997,"",0
82f142db6c5d19268a598fa5dc5b7ccf0554422791925a821cd5b839718cf0e6,General,1138.73903880127,1145.62950723736,2,8,0,2,8,0,1758922587,"",0
d7ea20b5bd9f74ebddf44f3cec6f9b105d5374b7c7cfe575253204c10ebdc0a1,"Pure Toxicity",1239.26626757403,1251.3804244046,2,0,0,2,0,0,1753976588,"",0
9dc08f39359c6ef107f59f385544278a55c72ff4689e9a06a4e639197e7dfac1,"异星旅人（流浪地球第2分盟）",1209.3755088537,1213.66911772429,2,2,0,2,2,0,1758001725,"",0
c602c167d7f3c44a5d18b77cac44e8610981266a81b38b107cb2ed5961c73c1d,"沧海一星",1240.72845213344,1244.4767086709,2,0,0,2,0,0,1757162690,"",0
1dd2ea0ec346eac318541b002d2de1be9cab962eb176f2bc45336222b96e847d,"Ten Forward",1114.95366740429,1117.56336347084,1,7,0,1,7,0,1701537100,"",6
8943af3db9ef34a38f004d6f574b33784a179f4ee83d9a1f71e85b1d8700d315,CSI,1153.74371490293,1153.92967412351,1,5,0,1,5,0,1700501603,https://discord.com/invite/pbRrZKrA,6
bf80902e944e3605f5f2fe70f245c1442fa4094414322964da8200dc57c58ef0,"Das Imperium",1115.96400464317,1117.55065825679,1,8,0,1,8,0,1701865590,"",5
1b37d746045178a34153b75c717add2f45fe50a4e280d1e5a8d7482ff700d2e8,"brit boys",1199.40868348939,1199.40868348939,1,1,0,1,1,0,1699743414,"",4
58d284836596e89b4f481066ae27a521175a632d88194574f08bf27baa1f9c7a,"Celtic Imperium",1137.36544721415,1140.37173450113,1,6,1,1,6,1,1704188996,"",4
74f9da5a15ff27bf509892de095386a84ef43e8f68b96d1897acf9bcbd542f61,"星舰地球",1177.06767750558,1191.15846432895,1,3,0,1,2,0,1713547378,"",12
4ef70b4cf666928ffd82d4e5278e42bb9edc22aa4a1e9d4e3c08ce9865d59fd9,Elite,1158.21376294325,1159.43724372753,1,4,0,1,4,0,1700466445,"",7
ea8a81d9e9c24d62ddd17bef15b679773ca5766b459e58a5e3090755b4c2eb70,"Galactic Otters",1215.0,1215.0,1,0,0,1,0,0,1699798719,"",10
0ff3f8b2bbe76f5e94f3473f3ac40b2e78ea4a03c73aa7d1efd0b6611056d844,"СвятыеНегодники",1215.0,1215.0,1,0,0,1,0,0,1699803375,U7aUhD3SRw,4
1949155927acf9605d444d26b75b36fdd72656a54c70c4e5d8bb208e025cbfb4,"Tortuga Station",1185.59614237171,1185.65293138049,1,2,0,1,2,0,1699876562,"",3
421939d01386458d9ba38a664b76164d3f6d4df88002f3f6b405fad73e43b92a,Megacorp,1211.6182245129,1212.05206041545,1,0,1,1,0,1,1699891891,"",2
8a6254c757d7124a5a23df1b60ae058486cc79ca0c2c006241d319b8d5d815db,Russia,1113.12102288808,1115.68287017486,1,8,0,1,8,0,1699937568,"",6
2badefc535747c4b2d431ed2e3d48983575a349ac4d5c361576a24521b0accf7,Darknova,1198.76049969382,1201.03432783701,1,1,0,1,1,0,1759291569,"",1
d8f9003e2fa6789706c2e1330836d6b7fb44d4f30a4f006c37210bac6c9ffcb9,"русский клан ",1201.62759665784,1201.75239651981,1,1,0,1,1,0,1699981439,"",5
f6a55d248e49087c7f24bd1ffa5fddbeb4c64697f4fa485d2a8e350c1c067f79,"Imperio Tortuga",1198.73812049295,1199.32849906872,1,1,0,1,1,0,1701330319,"",3
8e2c64b24486e219f336469194fd8fc75ad58dd727bc948c184dbcf9896ba23f,"Space Anomalies",1215.0,1215.0,1,0,0,1,0,0,1700068901,"",5
2da742f44420592cb720952b293609aded2a2858e7458e692ec54fc989c017a8,"萌新收留所（目标门集团）",1157.37339038818,1158.63090091882,1,4,0,1,4,0,1700572213,SK48856,3
28ecac3cd0bd2a08844a9e37cc5c2193b0d086bd860ad1e2cc3e89c6d908cea4,"Империя",1201.26678859225,1201.27003035216,1,1,0,1,1,0,1701788047,"",3
6e7d96cb32583d0e4db33e66eecb4c655e9d3ce068b4550be95a52be7b622eea,Sternenwanderer,1184.5127016852,1184.66660541284,1,2,0,1,2,0,1700138915,https://discord.gg/nzkvKWGYft,5
0b7b0db6324bd57c90679186bee968ca5a59c7d4662630bf60d7e97691af2bed,SveaEmpire,1142.99017398898,1143.68849414923,1,5,0,1,5,0,1700856899,"",5
1a96e18d1c38ae2d619ce1659e51ddb1b075c87733cacc178f09b8abc52efd89,Vermilion,1151.9232120111,1177.47296371378,1,5,1,1,3,1,1700788962,"",3
b656a84b60d6de62745eb9059a703b44cca76b6247beeceef5f856f89e4c2d0d,"Peak Extraction",1073.39334826847,1078.24217440222,1,13,1,1,13,1,1704641888,"",7
9d72ce9d08fb348fee814de50704adf887fe8aa81f0aaebf12fcc522c9030f63,"Феникс ",1200.61925815412,1200.61925815412,1,1,0,1,1,0,1700311689,Hb4ncRxnAx,5
5e8f1a51e0fbc07f06f14b1569aea75167fed51aae36416f70b2799f67906bbd,"Fishy Business ",1189.55308468354,1193.28033337088,1,2,0,1,2,0,1700330321,m9zTTQnGQX,4
97561ceb92954fb6430110c35337554b8a89fa52a7054f402b7e562a99ef48fd,"Dark Skai",1079.53473184796,1114.1657119439,1,11,0,1,8,0,1701593298,MJSKU8T9T7,9
d269bac96227b22639d016b35ca2d0ef85c03cdc5943bea3d21d2520b0159bf6,"Back of the bus",1215.64719999153,1215.64719999153,1,0,0,1,0,0,1700500401,ExdxEKXv5x,7
6fd41dbfe23fef41eedbc7b3cd8651f24735f62594a817d28e88676f68ce3198,Toxic,1138.2213871059,1142.1876257952,1,6,0,1,6,0,1703423627,Ce44HVcM,6
d27b02c96ddf32f83c727a329774e46f3cdaa648d1c4ea06883997c3b9a11394,"КВАЗАР",1178.39781064776,1179.03792595202,1,3,0,1,3,0,1704463081,https://discord.com/invite/cQeTUP2e4b,3
004f2173a6d8f08e3ecf198c1d824992198a159f615534a227ee11de18606403,"红星超新星爆炸",1187.49528139151,1188.06457497508,1,2,0,1,2,0,1708003579,"",2
846ea10029302e3055a59da0b2754bd5ed8a6e3ac7d5fea612255e02034bf544,"Омикрон Альфа",1215.0,1215.0,1,0,0,1,0,0,1700730338,first_order_hs,5
601aa373bba14895e002a3243dcbf0f6e9fb62f1393ad521e78c5d80fa294455,"The Gathering",1176.27220220425,1175.51269336934,1,3,0,1,3,0,1703280574,"",5
874716e0cba92e65a541f6751246b0fa1d503d7ee2b00dcde1ab424af30190be,"ༀᅗBAR ESTELARᅗༀ",1117.80819550144,1140.65708963762,1,11,0,1,10,0,1718644088,"",5
6cfd8e9ae46dead9778d845eb177ce596fdff6ede81b276df2d91568da9a18f4,"North Star",1164.47718113899,1168.22974837154,1,4,0,1,4,0,1702634690,26zvmzND8z,5
6f7cc200129cf3143f7fce58e3428fc14ca16a623ec0cb254ffe948075c6fe2a,"Dark Exodus",1171.62230370747,1174.56785110472,1,3,0,1,3,0,1701712613,vgrCTD337x,6
1c9d0a5b4f5803e2e51f7ce4af435c7caa7e7da9e39c7f1ed26f7be70e4d6638,"Sterling Gamers",1201.23861156903,1201.23861156903,1,1,0,1,1,0,1700859906,cRXreAcJZw,3
c5d74741e67bccbb74d8e7772ef2f8cf79edb6ece339b45bb2683cb9e019c94c,Sistemaimperial,1199.35280000847,1199.35280000847,1,1,0,1,1,0,1700890859,"",1
bd50f5c2e729855731a8cd72c1ed6e10b6130da7eb57a3d511497e4afdf0133c,Imperium,1214.35280000847,1214.35280000847,1,0,0,1,0,0,1700932938,hpNKcXkf,0
13948b7eb67a9511aa63c250d6c965b3e15d71e2641d5909b11917a199e8312e," Eligius ",1182.58570412199,1183.93087959688,1,3,0,1,3,0,1700942859,https://discord.com/invite/PsVdr8kd,4
e45c27c77c0f1d82749ccc884b8fb5f4ea76c1b0d063321a7a860504a73365ff,battlesquadron,1150.34954358559,1166.22828909451,1,5,0,1,5,0,1716887392,hb9JBGP,8
8b04757fe0b1cb68d62231d7db7981ac2800afe814a6e41a024561b51c4924f5,"Starborne Corp",1185.61322211514,1185.73882593638,1,2,0,1,2,0,1701022443,"",3
34cd422237fc59472ea900588e5416892c4cceeae033e28f8352b61524a92ac7,CCCP,1122.51792573865,1139.75115032569,1,7,3,1,6,2,1707201370,"",2
419d15ad4ef8d71b318a3969624acedc85fa9a6e07381e2c8f2fc9d7633a0e23,Ascalon,1200.61510955859,1200.61496440014,1,1,1,1,1,1,1701118139,"",2
03bfbe3df58b13546a651bc45ed306b09b2875f4813f6d5954a8868a23138fd9,"Urban Legends",1172.57828169146,1178.20101472472,1,3,0,1,3,0,1705824722,discord.gg/wd2GdBVAaa,10
35f1814a8380a593517aab76a67efb80a07276f45c465a256d083fafd61b3565,WTF,1196.91415810992,1196.38080228589,1,2,0,1,2,0,1701235647,"",4
3400c8c832317ae214792a1e1ce914867af247bc0b4f021bd71a18e977cb60cb,"REY DE REYES",1057.00343255404,1080.65561327906,1,14,0,1,14,0,1709271987,"",1
a3c944ea9abef71001c52b6127e716ac11dfbf2b33d21d6f9312cfa0361f1eb8,"Irish Pride ",1199.38556033946,1201.38327029547,1,1,0,1,1,0,1704543616,"",3
b090292814af4e2f0c44d130ddd9ef8f56c0f42990900a3bb4f8ae48970c907d,Enigma,1200.74555057777,1200.80443478622,1,1,0,1,1,0,1701759497,"",5
ae474b6537b8452d7c362f9284154d65eb629f909ca66d5b564417fab7df42ec,"Lost City Corp.",1198.34167105942,1198.34457653883,1,1,1,1,1,1,1706702212,"",3
47e04ea6552fb859893ba05d9445b972a19b6ed5d858276285ae5da39c01fa24,"The Order",1167.03220363806,1169.48017017367,1,3,0,1,3,0,1701785342,"",2
971c13e71df362d95d80e5823735c939fd9710e349532ae3c4a66898156c45be,Furyans,1216.23661120394,1216.23661120394,1,0,0,1,0,0,1701805186,"",4
5f29a5087f1cb6c175a54d845b2f3fd65828af71346fc945c5f69520410a6494,"Пабеда",1184.64648568024,1185.54085496445,1,2,1,1,2,1,1701876411,"",2
21c31c3660b0616ae93eeb504d17baa9e375085041cb6aa0d364269809c7c646,"Relic Hunters",1215.54510632164,1215.61930792984,1,0,0,1,0,0,1701990631,"",5
647f070d203eec902e0ec8078437be575bb9556338e1a964bd315e2ced64dd1c,"特拉斯丁第二共和国",1213.76338879606,1213.76338879606,1,0,0,1,0,0,1702567372,"",1
b080750b30e8c3b7a4c8bd483921bb8082a83d48c662683a07beba245f70c2a2,"NEW HOLLAND",1116.27631428933,1138.80587219486,1,8,1,1,6,1,1705385668,https://discord.com/invite/QEp5Rd7z,3
7a039367a683ac04f22e6292d73d5bf2088245f47c411e6a7befd45a11740637,Elite2.0,1168.01089810134,1183.43463783441,1,3,1,1,2,1,1703572400,"",2
6e3234d98972b6bac20bbd442b78d6fcfee1fca6ecc187504af518a86e9f9630,"VAJRA ",1188.95112308918,1189.49050417316,1,2,0,1,2,0,1710322979,https://discord.com/invite/WWu5AWvU,3
12b2a78359d5b7838e1e36f52acbda956fa578229fc7634265c26a352af8c286,SGC,1213.12178273897,1213.73574422996,1,0,0,1,0,0,1704198347,"",0
1e8c6f561b78ffd1dafab5c6427d0d87f3ad6ca8631f538a38ec388c4b30aa41,"The Nerd Herd",1191.16746357454,1191.6029952245,1,2,0,1,2,0,1704291177,"",3
e545e269a3fe6ff2dd7d4f794a7e13eb190bf12c3b62e0284d34b185cbcb40a2,"Rozen Family",1169.60174385971,1170.87551182144,1,3,0,1,3,0,1705440968,https://discord.com/invite/MhDzaS2P,3
4d504fb697309b8bc854db8850564dce69b447920ecfca36f44622df19a2d149,SuperStarGamers,1214.30395155815,1214.32814618234,1,0,0,1,0,0,1704997406,"",2
934374a52ab97c3cc084b49caec3a1c144b0da9300288269c1efabaa671ca4f6,"LUPI ROMÎNI",1170.28944938677,1177.52735808258,1,3,0,1,3,0,1705126924,"",1
72dcb83d090873cff1d27d191205e6a484c8c5b057f4b55f138e631f33037248,"Galactic Empire",1134.85972094901,1152.64132757824,1,6,0,1,6,0,1716027500,"",7
e0208115ff38526d361b427f8dbd68002d9f4707960809ce5ec4ffc8d2389a18,Richthofen,1195.14721334665,1197.7878814152,1,1,0,1,1,0,1705344801,"",2
a911a678e68cd459e46553ec76a2a13753ff26a485a716e12e0c873abe6b4a40,"SUSSY IMPOSTER",1183.94666286882,1189.59708924463,1,2,0,1,2,0,1705606533,"",2
ae4a9446bcdcbd1ab8f44d72ad18e0c23426d8c9682448c673eaed03eefc7858,/tmp,1215.20947205551,1216.9961022959,1,0,0,1,0,0,1706116217,"",4
b12d5631f98a29cefd5c3fbacb19307ed0e64d58b58eb768856e5a22434676d9,BlackDawn,882.576485193263,916.97528150236,1,56,19,1,56,19,1707111519,"",2
dfa303324f73956393169d9ab02646eb1f9492b8ec55b01c604befbd33461821,"𝖕𝖎𝖗𝖆𝖙𝖊𝖘",1169.39743135127,1170.13420481274,1,3,1,1,3,1,1706403169,"",1
3ca747bf4a1e2d8605f7b6e8dd589c2fa5856ae2e3050355378b49fd64a86c1f,"风云集团",1136.73993684236,1137.5039697625,1,6,0,1,6,0,1707907578,"",1
61bb19b2ab1d13a5831808e0f06d417d74a87fc04d235e3ec7c429f89693465b,"Team Elite",1162.29936427877,1178.23071086693,1,4,1,1,4,1,1710363548,https://discord.com/invite/2anpCUHkET,10
158a33fb6417b876a2c91e1274223bf6e35548abc4a68e5adc81776c3ed7eafa,"New Orbit ©",1201.71174962484,1204.12528849582,1,1,0,1,1,0,1758065425,CNh7tUG,4
c5e6943dbc9554726445e6a9361c6dee76ed322b9c4e8925e91c5aef05d60411,"銀河星际集团",1212.6343934051,1212.63697071395,1,0,0,1,0,0,1706840154,"",1
d8563bf3a556340ec2c88487fc9fedd13d21578ef770f81e2ddcc322204d9e8d,Dacia,1201.45294070896,1202.43167240384,1,1,0,1,1,0,1706879520,6P5MxXBNFW,5
0eb13755b8906344c0af35f3d63b7cc0ecebf80877f327f78b1e40aded41ca7c,"Ukr alliance ",1175.34954942797,1174.87914244255,1,3,1,1,3,1,1706977791,"",2
972debff8c750fc5774a5af41280e0796ef1e0d306bde0558cd116522d9b7c43,"You Win",1126.84124897275,1165.7482854151,1,6,1,1,4,1,1710354232,"",4
9f0b92fa53a4e1b97659c0c2df1ee74fe5ffcca2d272419c4d585bb39a86338f,"Archangels BR",1199.51786697027,1201.85873079029,1,1,0,1,1,0,1708032295,"",1
5f36c32cb9d25f553cd4a4c7b01aa29cd94172ed8709f42d55b6421223040d2e,SafeSpace,1216.35133822362,1216.38418576184,1,0,0,1,0,0,1708201594,"",0
07f751e94c7a87c09df410c9cb7181139a112d9d50e36882a2e07f1e7e351a01,"Draco Ind.",1215.6748041601,1215.70256798628,1,0,0,1,0,0,1708795871,"",5
c02d28803fca7e05e20ff959e4809e2b387097a58bbc34432aacbbeb01b6d81c,Mandalorians,1164.88672634969,1168.03876761969,1,4,0,1,4,0,1711042919,BdUFA9bhPE,5
4700da789a0342a7535c3fc33803b65259d1112671572841569ed1af8451b929,"free ws exp",1215.0,1215.0,1,0,0,1,0,0,1709063925,"",2
3bd6b2c1691e410f94a5040b7303128f1a56eb5a26308033de3c4e279d748208,"德意志第三帝国BATA分部",1213.17440416427,1213.17440416427,1,0,0,1,0,0,1709558567,"",1
88cb246960e97ace5f27c024831a42d0f4ad4df3493d6496dd2735190c15e47e,"北冥星云",1135.15256530176,1158.53342285812,1,6,0,1,6,0,1724894811,"",4
a2f43b4cf6c5241a87f465e98dd7b6414941bc4870171798297f6c834f16df41,"Jesus Followers",1157.77177594734,1166.97563545281,1,5,0,1,5,0,1710117159,"",5
d572c676473ca035b64333d3b419fb4da007677b96f6a401710c4b9249a193d5,"Укр інтроверти",1108.9465195046,1117.18141684058,1,9,0,1,9,0,1711519156,"",5
8e7c8e4fc8fc755c723fafd3a9584dacda0f5a2eb4b800d5e8d379d664da2a44,"8 русский рейх",1221.59819120999,1221.56165877106,1,0,0,1,0,0,1711572339,"",3
2c702a444d77ffd4549debe294bbbc132825227a98c0116ad385071e73d04c7b,"仙剑3",1217.35951854432,1217.35951854432,1,0,0,1,0,0,1711753996,"",0
95c40ecac6f4ca7ecd66a5c1e79c568a9486ba450cf71becee48329599573c88,KhaOSs,1127.28166043723,1150.86643113546,1,8,0,1,7,0,1735970181,"",1
b322db3cd473083ce32a0b274764dfecf2e77caa341610fc1e898563debc5087,"第六星际",1218.79395035318,1218.7941316627,1,0,0,1,0,0,1712241789,"",2
14d84c93a9ad1b69678224944ea11f9090fbe9dc18cdb9a810839a88b35e1632,"La orden real",1213.04410907685,1215.6615097543,1,0,0,1,0,0,1712783554,"",3
3b211025fcbe576d520e8578c3401eada522804972c60553a3e2d04224fcb214,"Space Force",1155.5990794552,1174.86873604225,1,4,2,1,3,1,1713394730,"",2
be201ed23ef70cb3557658ffdd92e6ff4fe2af815f0861c1d3fce7ff006cc735,"Sith order",1201.4279377239,1201.45219333497,1,1,0,1,1,0,1714476147,"",2
545ee3872db51731b8d4a941a5c88e0b8f5dcc68b5a26e1a39133cc7dc0b6c18,"中国星际联盟·第一自治州",1169.55201817326,1174.92508429871,1,3,1,1,3,1,1725168298,"",1
49a7a7928d290fab1d2ee186755298adfde800efed6f3ef9703c06bbb4b8482d,"Диванные Стражи",1168.30407635884,1190.53600238752,1,3,0,1,2,0,1729646092,"",3
61992de1d0e2d076e6605b47342a479c71b61d3811df514bbd1d5c5128e17203,"小宇宙研究会",1180.01693580166,1182.53467383356,1,2,0,1,2,0,1714864322,"",7
fb37feb3f3a25067b78ab399c4596445451b0e856913d5588ca613bdd5a0456a,"Castellón ",1185.42060917069,1187.66354101149,1,2,1,1,2,1,1715949386,"",1
6c33cc4da54eb02ded19a2665da42f3cf6cad815dd1255f5e9843e27f61f76f7,"The Titans Pro",1202.34373668913,1214.56465944264,1,1,0,1,1,0,1717289401,https://discord.com/invite/5NHd4pYU,4
4a95d21903a441f2a20c9e679a90b299942ceb1b304e21b11213de9bb14c17ce,"第四天灾",1185.87168682361,1198.80185512315,1,2,0,1,2,0,1717522236,114514,0
e0f054888d7f0127596210e18c6714dc3bd228748e8f6822d1a091514d6264b8,"蓝色星系一号分盟",1125.39853925181,1140.79025030258,1,7,1,1,7,1,1724219562,"",2
e26f359b5b99ee70af7b959d528d32687bd940743bc55ae900138469c3fc6d78,UniversalCaos,1183.89287747281,1194.44129723962,1,2,0,1,2,0,1717901760,"",3
4e0ba02fcf6a27709a0ba2cb1966d1dd8f36c8b2f9c1e98ac4fe5670e8f4a8cf,"共和服务器",1184.03781808328,1214.79539829498,1,2,1,1,0,1,1718104304,"",0
cc57fdf25f69075b0ec394240f0f8970b3a275fdb2c9d15a1957abd2d647faf9,"Vertin's box",1208.10646594524,1213.10806433679,1,0,0,1,0,0,1718546273,"",0
74254b87278cb09756c2ca0ae79b56f2fd796046409426ab84139a64cb32c87a,"PERSEUS INC.",1210.04440268264,1211.80297072456,1,0,0,1,0,0,1719121110,"",5
b67013faae09f023e7b6100ac659b8f6d1793c27ff7e42a5dfc6494fd64bf2c4,"德意志阿尔法帝国",1176.99452472162,1181.33080520259,1,3,1,1,3,1,1719186533,"",2
ae9308ab2dc25db5a2f984255ff593700ec70a7f87182d04a3e41c2eb5c2063c,"༺༽ʚ天轮间ɞ༼༻",1172.8157418914,1179.99383096186,1,2,0,1,2,0,1719568132,"",0
59ce0b129bf10b8e56adb00f3c4b695604cf2e850fb43132ede36fe7c9e6fb80,"Duchy Kalladan",1202.57420552949,1204.10781040374,1,1,0,1,1,0,1719898430,https://discord.com/invite/WwfpRzZ6,3
940a52e48b29c08cd20a29fd827bc9acdec19c43012496949b4f096e196afa3a,"Power Rangers",1213.99821190965,1222.69732584348,1,0,0,1,0,0,1719974977,"",2
c53a5b62ce014a3f8a43f939efe551e00570a16721213c1318ff4c9ea503cfec,"Space Pirate",1177.76834295342,1186.90043091882,1,2,0,1,2,0,1733029759,https://discord.gg/YyTC3Krh,5
0e253fa2fd0fda884dc5576e478434ebac89a568cb59a79a3ce94fa4b067dfc9,"Darkest Hour",1184.99213415144,1197.74707074141,1,2,0,1,2,0,1720832679,"",4
281e5fa5950e49cecfe76d2adb80613499a0bb841567f92040bfeaea5f4ac218,"Quin Armarda",1136.19545489171,1157.86819110918,1,7,0,1,7,0,1759133536,"",1
513d81e0236600883fae60f5ad8bc4b54fe7b9787479dd96fb7e0b4dea3ca5eb,"凛冬重工",1174.53623715438,1194.82930734664,1,3,1,1,2,1,1720960087,"",3
641dbdde520393710db56ceb7acd0035160eb5cba4e3cc41a956b7c147600d5c,StarFun,1171.75830853143,1177.34662872279,1,3,0,1,3,0,1724499039,4jmzQnZZkr,2
07ebeb2216e39f25d78a6634970c057fd0a406375ce0734173bceace5a7af1eb,"OTRSᗜωO",1185.19299376468,1189.65085982016,1,2,0,1,2,0,1722542997,"没有",2
9d66f913d35d1e894b812e575d3b1157198eb79d55ed3cbc9ab107dae072b60e,uzumaki,1216.04158468949,1216.20885079665,1,0,0,1,0,0,1722473276,"",3
5d4771f2f16010ac3d53e0bc6defa1e28a1fd05c83942048171d186c4af2da9d,"Картофель 🇲🇬",1209.49849987204,1209.59436347087,1,0,0,1,0,0,1722834184,"",2
3d8bcfd3fe682016f1d82e28b9ad7ed8de9df1c1a81ceb6d63e35844660d2212,"蓝太阳",1161.9441161464,1173.53145666909,1,4,0,1,4,0,1724706880,WC,2
a416c5b53512093490461bf0dab583fbb401f5850470774f6de02dafe6ca3655,"舰队联邦[FF]",1123.28563764044,1133.55035011302,1,7,3,1,6,2,1725671516,"",2
762914fc1846e6b284609274f8f9515959110b5db098a53be8048ffd45d98fdd,"Final Space",1148.91711324529,1154.55509640204,1,5,1,1,5,1,1731458445,"",3
0e4162ae372602616761a4d3d17986722b9cc8c4371f9ddeadb3d0d37aace4fa,"Grater U",1198.5024909719,1201.81892596459,1,2,0,1,2,0,1724984075,"",3
d7b61bdd2b275833780d36a5bdf64fa64d7a1dbea9bde8bdcf54a7e37381214a,Cydonia,1195.96274664922,1219.31024030421,1,2,2,1,0,2,1725470007,QMdDHJjzwS,2
bb7b30afd9a7e5c035d0ba19b9aa388cea55098d375174faf86523618929f856,"Kingdom Of Meow",1125.52526172422,1145.21476459567,1,7,0,1,7,0,1740704481,"",3
74a43079a2f24e8cfe1820f6cd0b33254ea546e0a99b7873a0146a762bdbc432,"ЭКЛИПТИКА",1217.45650267067,1219.33793655935,1,0,0,1,0,0,1725822507,"",0
debe8e3a9e01d09c70ef6398b51fa3ee55ebe6506c71fed4987d7595d6265ec3,"CORP GHOST ",1216.71740939286,1217.49237843617,1,0,0,1,0,0,1726059601,"",3
4468352a700fed901168b249c273c37c4d32a032977d53e5261f9c596c1e5366,"The Smeg Heads",1152.85292797669,1157.86700385444,1,5,0,1,5,0,1731827154,"",2
185498d1915b9dae76f4b81423021419875e961b8cd4f1249364d5ada9845463,"Бакланы",1204.46064272443,1206.65039682305,1,1,0,1,1,0,1727440991,n4kzEbKs,4
1d0aa6d0fbc5e35422544e47ebd18d2fe21749780594630982f96fa08a850574,"Bon Ariens",1124.29162522359,1143.13405172734,1,7,1,1,7,1,1730394980,"",2
bdf7636218aeb63748a4334a8786db3ced4b811d97639e6c4be61f06852ed17c,"灰蛊风暴",1203.39114698842,1209.19667621546,1,0,0,1,0,0,1728321261,"",0
e01ddddb6641e517ed1a92f432da420ac4b876313397d3fe94cc8b1dbecf574d,"IMPERIAL ARMADA",1213.98630123234,1217.57472309749,1,0,0,1,0,0,1728534399,bAAYCqG2cE,3
5964326e22b48ad60773cb2b0c3bc3650edca9d8e23962ec4ac9981c052d2b7b,"Raptor Armada",1224.67401320276,1226.21569169804,1,0,0,1,0,0,1729333467,"",0
9f0f70994182aca13b85f14553c52c7d2bedd5633ec743ba711e5ef83d775f91,"Dark Unit",1214.22930253337,1216.15742334403,1,0,0,1,0,0,1729430226,"",0
7955df4f6e3d4e40b31e17dd1ae410181ccce8d2f8460b49f6a92ef187042dca,"Система Редарфа",1207.12590829549,1212.89343123376,1,1,0,1,1,0,1730032840,https://discord.gg/nSuus8FjS9,2
2c3d0185f0e77bc1159afedc714f4971e3ecb2373ae811a554f8034b5cc0dd15,Dominadores,1150.1425824738,1165.62991796584,1,6,0,1,6,0,1730288938,"",4
9b750e02f2cd80731a591c7ac31e9c7149686f31bb2a48749d68ac58833e3274,"DL Academy",1220.21640351406,1222.5143403478,1,1,0,1,1,0,1737772433,"",2
640f652e13ee5dfca289fcf00ddb7ac25abf9ff9c565bda6561c55ff62cae685,"云深不知处",1135.15043405106,1152.35492429031,1,6,0,1,6,0,1732175423,"",3
3c82f48d57e8ce1b8fa5b4bc7b22c7e2dafa9a227fa0ab95f1ccb95bd1994f6b,"中团一建",1215.66697448333,1217.20711502445,1,0,0,1,0,0,1734181261,"",0
37905a18547cf81d626fe70c3f5d77abd0fe5fc8776a1443504d2007cd0d8ad9,"星系联盟",1175.22698710856,1181.92307236793,1,3,2,1,3,2,1737492424,"",0
f92c523729e551788705c4e776aad288e8df6e36592a638eb2077d16790f4e87,"Black Corsairs",1172.7849248532,1189.9054211017,1,2,1,1,2,1,1741002872,"",0
